reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
49924fa8-1cd5-443e-9d60-6e0ba10a0cc5,ZATNIKA_KERS CHANNEL (chikoek),https://play-lh.googleusercontent.com/a-/ALV-UjVgRJXUjlUg2OXJKL5ZK00RLNzkDoM47MGBCLx3gjTyjF471iWo,"Harusnya sebelum di gunakan ya, di coba dulu ke akuratan dan kestabilannya..biar pas waktunya ke pake gak ada kendala...semoga kedepan lebih baik cepat, tepat akurat, mantaaap. Waktu pemumungutan suara sudh semakin dekat, tapi aplikasinya masih blom bisa di buka.",1,4,2.48,2024-02-16 13:53:23,,,2.48
80cd9c22-ea7c-4518-a9d0-8d102d69849d,Jam'ani Nor,https://play-lh.googleusercontent.com/a/ACg8ocLTWXi0q8KgkgHL6VcnCgw0fjntiMIZ1CGW1VRieCru_mNE6g=mo,"Aplikasi ampas banyak bug, Server down mulu, foto c hasil udah di upload berminggu minggu ga kedetek dan ga bisa di ubah angkanya, bahkan ada beberapa yang ga ke upload pdhal di aplikasi tulisanya udah berhasil upload, Dana aja gede 2,8 Miliar bikin aplikasi gini kemana tuh lari uanganya",1,0,2.48,2024-02-22 13:59:32,,,2.48
fef24bc3-45d0-4d9e-a453-db0d541bf28f,Yadi Supriyatna,https://play-lh.googleusercontent.com/a/ACg8ocIGYAuQHMRSJ4w8O5JZdWBwyu7mFk4MYFOZSoKSLVjpZdF47A=mo,"Saat mau kunci data dan buat dokumen lama baget dari tanggal 15 februari2024 sampe saat ini 19 februari 2024 "" sedang membuat dokumen, harap tunggu sampai selesai "" udah 5 hari gak selesai selesai,, tolong perbaiki.",3,1,2.48,2024-02-19 01:01:10,,,2.48
5dee8cd1-cbae-4e4b-8d62-e494fdc64ca1,Dany Setyawan,https://play-lh.googleusercontent.com/a-/ALV-UjWdlwtwmGc9HHWUlz3zAq8ol7T5v8jD6PfzJhfWjgR1FwtxFXMm1Q,Aplikasi membunuh. Aplikasi belum sempurna udah louncing saja. Petugas kpps jadi sasaran. 1 bulan full disuruh mantengin terus ni aplikasi. Di tuduh curang hingga mau dibunuh. Jadi ini salah siapa,1,1,2.48,2024-02-18 22:43:46,,,2.48
a807d9e9-851d-4b61-8c10-f20d9ebe3f84,Aditya Hermawan,https://play-lh.googleusercontent.com/a-/ALV-UjXvPYwERsv7t09p8Lqk7ZRSOAg-WHAYJmpCS2IZBCQGn8l0wvY,"Tolong utk kpu baiknya tidak dipakai skalian saja aplikasi ini,data tidak trbaca akurat, justru malah bisa jd indikasi kecurangan pemilu. Terimakasih.",1,0,2.48,2024-02-16 11:38:41,,,2.48
7a051b24-6637-4def-94cd-ddcbd3e7b043,mi karanganyar,https://play-lh.googleusercontent.com/a/ACg8ocJHXJIXsFU6TVN6RvKk__GqNoVLioLqNlLuZSrpLISbEWByXHE=mo,"Jujur Aplikasi SIREKAP ini masih sangat banyak yang perlu diperbaiki, alangkah baiknya diperbaiki dulu sebelum di rilis , karena belum layak untuk dirilis , saran saja LBH baik gandeng tim atau perusahaan yg sudah berpengalaman untuk memperbaiki nya, mudah""n pemilu berikutnya layak untuk digunakan !",1,0,2.48,2024-02-16 14:45:14,,,2.48
0c3b7ef8-7514-4487-a0d8-d36a843d3975,Mochamad Hipni,https://play-lh.googleusercontent.com/a-/ALV-UjUfdW7QD8CThy52NYLIFn4nOzOvzY5DGggNFMlJhNjPKnYh6-6d,"Harus diperbaiki terus, update poto hasil pemungutan suara tps yang sudah terkunci harusnya bisa dibuka tetapi harus izin dari pps /ppk & panwas, dan juga pps / ppk tidak bisa merubah terjaga hasil nya",2,0,2.48,2024-02-22 09:49:45,,,2.48
23e06cc1-1d80-4f39-b3ee-6c17106db1fc,anna purwanti,https://play-lh.googleusercontent.com/a-/ALV-UjXx_Ch9eyOfikjaIZg5GLt4EeORS01N5jMuPi2EA0hz9I9Vnmew,"Aplikasinya gimana sih ini. Udah berhasil upload, berhasil kunci data. Tapi kok di sistem pusat gak kebacaaaaaa 🤦. Mana udah gak bisa upload lagi",1,0,2.48,2024-02-16 16:36:15,,,2.48
c5d93b3c-f884-45ea-9d69-d623e3fac9df,Cucu Chandra,https://play-lh.googleusercontent.com/a/ACg8ocImdx_Pknn3wx4WKsYsag2thxynMwon76ZD5gj5OSTVGS8vow=mo,"Ada beberapa pengguna aplikasi ini yang tidak bisa mengunci dan membuat dokumen,, coba perbaiki lagi,supaya bisa mengunci dan mengunggah data dengan lancar",1,0,2.48,2024-02-16 14:37:29,,,2.48
7a9d2089-7d10-4145-90a1-6c397087eb79,Yugo Hindrawanto,https://play-lh.googleusercontent.com/a-/ALV-UjXa-VgeTGbyEQe9nAfGJMazjofx0Eeuk1YG5umXa4tUVd6CNQuj,"Aplikasi sekelas nasional benar benar bikin susah. Pengguna si REKAP waktu upload saja susah 1x24 belom bisa, benar2 bikin emosi, kotak sudah dikirim semua sudah difoto masih muser2 terus, pas ketika bisa ada pemberitahuan foto kurang jelas, y ambyar masak harus buka kotak lagi ke kabupaten.🫣🫣🫣",1,2,2.48,2024-02-15 12:57:16,,,2.48
91612353-4bd3-4355-967e-3a84420c756f,010 Rizkal Hakim,https://play-lh.googleusercontent.com/a-/ALV-UjXV1wkR6TLu35uVDccjWTo7k3wPAWgMnbIZeWu-Q2t6diRPKtdJnQ,"Masukan untuk KPU, lain kali klu mau buat aplikasi itu yang niat, harus nya aplikasi kaya gni harus udah ada Artificial Intelligence dan Big Data karena memuat semua data, sehingga mampu membaca foto yang sudah ke upload dan tidak perlu di edit kembali ketika verivikasi, justru itu yang membuat petugas kelelahan, udah capek sehari semalem, udah gtu harus fokus ngedit lg, klu gk siap dengan mengeluarkan dana banyak untuk membuat aplikasi yaaa gk usah pake aplikasi, mending manual sama link drive!",1,0,2.48,2024-02-20 16:29:04,,,2.48
0cd85eae-c00a-46fc-ad21-d7df447740f8,Hafiz Rizky,https://play-lh.googleusercontent.com/a/ACg8ocI4-Dh5sIImki_YDDqZ3Ewzu8_YUT0EsqvxSHCyVudivWvRfw=mo,"Masih banyak kekurangan misal 1 C hasil di foto ulang maka harus 4 chasil di foto ulang juga, kan Trus pemproses data lambat banget Lalu GK bisa edit datq saksi/pps/dll,, pas buka apk harus login lagi,, GK ada profil pengguna kayak nama dan nik, nomor, lalu status aktif",2,0,2.48,2024-02-15 07:54:15,,,2.48
5d6e2bd6-1997-4fed-8fb1-ed316da89936,Elis Maulidah,https://play-lh.googleusercontent.com/a-/ALV-UjWkulTdqOFac_42UZmiE7TvvnYtRI24l1vv-g_LEXOuUp-GqBE,Sampe sekarang aku masih di tagih file dari sirekap. Tapi sirekap nya yg gk bisa ngunci dan nyimpan dokumen saya 👎 kasih bintang satu buat penilaian niat nya doang bikin ni aplikasi,1,0,2.48,2024-02-28 23:14:38,,,2.48
0c91166c-b204-48df-ba3a-e37ccc5c914a,Ariev Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjUcskuXDFIOfge5fAI7nQi1YfbSYxXbRDmvlBA97j_TCONIaFQV,"Kapan ada update lagi ya si rekap ini, aku menanti update yang baru, karena aku kangen banget menggunakan aplikasi ini lagi, kapan ya update lagi ya, kapan yaa, udah tak tunggu tunggu update lagi biar bisa digunakan lagi. Aku dah kangen banget pingin pakai srekap lagi, aduh pokoknya kangen banget. Aplikasi yang bikin susah orang tidur, aplikasi yang bikin betah berlama lama di depan hape, pokoknya kangen banget pakai aplikasi ini lagi, sirekap oh sirekap, aplikasi yang tak pernah bosan.",2,0,2.48,2024-02-18 12:47:13,,,2.48
8d5c34a7-0ae2-426a-916a-262e3a33e9fe,Miftakhul Jannah,https://play-lh.googleusercontent.com/a-/ALV-UjUAVmdUE3IlBliBwAOZFTnHp8_cJdlgLWRCcjlH-f9Rtr4JUxnY,"Untuk apk uang notabenya penting dan diwajibkan buat pemilu, dipakai sama banyak orang.. ini tergolong sangat² tidak kompeten... BUSUK, bukannya mempermudah malah mempersulittt",1,1,2.48,2024-02-15 15:13:57,,,2.48
7104d04e-d68a-49c3-8d88-febdec1fdb83,ilva humbe chanel,https://play-lh.googleusercontent.com/a-/ALV-UjXvoTmpgn0gOlYCgTGVFghRgOuBVcrEvpYs2lW9a-pBH87VBHij,"Jangan salahkan si rekapnya, salahkan yang buat aplikasi, kenapa pada ppwp ga bisa di edit, di kira kpps yang curang, aneh bin ajaib😌, ga mau putaran ke dua, puteren dewe pakkk, sekian terimakasih",1,0,2.48,2024-02-22 07:34:31,,,2.48
277fc399-30a7-4741-b2ee-3f27495b0375,Tristan Alif Alfarizy,https://play-lh.googleusercontent.com/a/ACg8ocLvzHidzVFFDFpgszshmMjl3U0tTMmZGk-Mm-XraU_dQrunmQ=mo,"Menurut saya aplikasi ini GK layak untuk di terbitkan , karena gak berguna. LOADING TERUS , LEMOT , GK bisa di pergunakan saat saat penting. Pokoknya aplikasi ini perlu harus banyak banyak di perbaiki. 🙅🙅🙅🙅🤦🤦🤦🤦🤦",1,3,2.48,2024-02-15 04:33:03,,,2.48
80616725-f7d7-4837-859a-3a5338cbf17e,Bagus Wisnawa,https://play-lh.googleusercontent.com/a-/ALV-UjXbR5cdL-6VjPJpgp99ytq_nAHz0lcnUohyRssB8BMzcY0hIXaz,"Sudah berapa x ada pemilu, masalah sirekap selalu sama, selalu over load, lemot, susah login. Pemerintah harusnya sudah mengatisipasi masalah ini, ini aplikasi seperti baru di kembangkan, waktu hari H kelabakan. Kita petugas KPPS sudah capek, ditambah aplikasi yg masalah, bikin emosi",1,0,2.48,2024-02-17 00:06:46,,,2.48
a340428e-87a3-43d4-b344-fc930d607066,yudihandika28,https://play-lh.googleusercontent.com/a-/ALV-UjVV3mtQj3NNf2k4J_2iDG5nif0I5eMtmKlF6t8BQPq2Ae6b3RAN,"Aplikasi mempersulit kerja Belum layak dipakai, kamera tidak singkron dengan kamera utama Sara adakan foto manual yang bisa ambil dari galeri untuk mempermudah pekerjaan",2,0,2.48,2024-02-23 03:24:01,,,2.48
8d920acd-0361-4b00-afaf-d6ff35b4d9a1,Sekjen UPK Cilograng,https://play-lh.googleusercontent.com/a-/ALV-UjX1u-IQxQ3KlIQSRMPFVWZUgI4JIvA68kRcG3SQtSHXecyVHEA,"Aplikasi produk KPU ini, tidak layak untuk dijadikan alat bantu demokrasi di Indonesia, karena : 1. Sudah di setting untuk memenangkan salah satu paslon 2. Tidak bisa membaca angka digital dengan sempurna 3. Tidak bisa meng upload poto dari galeri HP Saya mohon kepada admin siRekap yg ada di KPU, buang aplikasi ini, ganti dengan yg lebih baik.",1,0,2.48,2024-02-16 19:21:02,,,2.48
43924b70-c7d4-41ac-a06e-06597cca2a7f,ferryn nilukito,https://play-lh.googleusercontent.com/a-/ALV-UjXklYmUvuCOflwOTUpiCqvL4NZH7uMw3tMCg-n1LT6JrDnvUeJD,Mempersulit. Aplikasi nya terburu2 bgt dibuat untuk digunakan nyatanya jdi down server nya. Mana kamera nya gk bisa di fokuskan jdi ngeblur trus,1,0,2.48,2024-02-16 06:46:00,,,2.48
fae93a85-d8e5-4f68-b58e-b23a4838d0f4,akbar Arsamulya,https://play-lh.googleusercontent.com/a-/ALV-UjUJUdGbaaEP07QG8s4eK295vzh-vgNTCZSBd-yx2TYi0uYJSaLh,"Buat apa sih app gini kl ngga bisa di gunakan untuk upload data (uji coba dan hari H), setiap upload data selalu loading lama 5 jam baru terupload mending pake manual aja kalau sudah selesai di hitung mending langsung di kirim kke PPK,jujur KPU kurang siap untuk mengeluarkan app ini,terakhir denger kabar app ini pernah di hack pas pemilu.",1,0,2.48,2024-02-17 04:51:17,,,2.48
df96b0e6-fb69-42bc-b4a6-58a0eb5dbe72,Hermanto,https://play-lh.googleusercontent.com/a-/ALV-UjW5Jhg-vGwnfg6iczaRfwoX5GoT6v1bpU9aG2LwjspvuwOE-tgO,"Aplikasi mantap, menambah lama kerja anggota, server selalu sibuk. Padahal udah tau tgl 14 dipake seluruh Indonesia tapi malah selalu server bermasalah. Mantapp.",1,0,2.48,2024-02-14 18:11:05,,,2.48
53d8f8a3-e26b-4f7d-82d1-9bbb41c817e7,Ahmad Sobirin,https://play-lh.googleusercontent.com/a-/ALV-UjVppwi5jfe_qrrHzvYyQYRI1Jf1KHxDtSgT7rtD5YgLu6jroN4,"untuk aplikasinya baguss semangat buat pengembang aplikasi ini, dan untuk kedepannya tolong di tingkatkan lagii fiturnya seperti bisa ngambil foto dari galeri supaya lebih cepet dan juga tolong pas Hari H ni aplikasii tolong servernya di banyakin lagi supaya tidak teejadi eror saat hari H tolong tingkatkan lagii semangat Dev:')",4,0,2.48,2024-02-21 09:09:36,,,2.48
7c42acac-bc87-45b4-b027-7777e16f8434,Soni Waruwu,https://play-lh.googleusercontent.com/a-/ALV-UjXPqLp7N0fe2VHjUxqOQrcQB3r-sqx5mIRrTpUGBWdJiOXHJ_g,"saya ingin semua aplikasi KPU jgn kebanyakan, satu aplikasi saja. namanya Ya KPU. jadi rekapan hasil real count, median KPU serta informasi lain bisa dalam satu aplikasi.. kalau bisa disempurnakan biar makin keren",4,0,2.48,2024-02-16 21:54:42,,,2.48
0c83fb33-41fd-47ff-b4cb-da87597d9fbd,mubarik bitai,https://play-lh.googleusercontent.com/a-/ALV-UjXDAsbzbyj3sVSnDL25i56S73vAOe5f4knv04Rer4zoDDFfA_M,"Aplikasinya tidak layak di gunakan dan banyak hasil yg di input oleh kpps tidak sesuai, harusnya ada batasan maksimal pengimputan suaranya sesuai Dpt yg di tetapkan",1,1,2.48,2024-02-18 00:41:50,,,2.48
c5494b15-321f-4ac5-87ea-729dc2a8fd5c,10 dy,https://play-lh.googleusercontent.com/a/ACg8ocJH1crpyfjB3MTWjodifvNA6tQDSWuarlx7xHummGPkQiBHIVQ=mo,"develover paling bodoh sedunia dan lembaga paling korupsi, masa sirekap 1 dan sirekap 2, datanya tidak singkron.... ngabisin anggaran aja, tidak ada perubahan sejak 5 tahun yang lalu, kami sebagai bangsa indonesia merasa dirugikan oleh develover Aplikasi ini, karena uang negara di habiskan untuk biaya aplikasi ini.",1,0,2.48,2024-02-16 05:20:07,,,2.48
c71ee694-b7d5-490e-804e-3c937f3ed69f,Fahrul Razi,https://play-lh.googleusercontent.com/a/ACg8ocLbhI7zGguDX36leXff1xprVizIl32zAapVyTCApV0y4Vj1mQ=mo,"Aplikasi gaje, nunggu verifikasi gambar bisa sampe 2 hari, pas ada kesalahan ya gimana c hasilnya udah di kecamatan.. buat aja pemilu jadi 3 hari kalau mau makai aplikasi gaje gini",1,0,2.48,2024-02-21 04:54:40,,,2.48
1ebad40c-eb8b-4b68-802e-b21c60f6a574,Uniang Nila,https://play-lh.googleusercontent.com/a/ACg8ocK2pfTI6N_hQ4DtoENIYnmDtGvT0kQnJxf55SmTiLwdBrMENw=mo,Aplikasi tingkat nasional hasilnya receh. Hasil suara bisa pesanan. Moso kalah sama anak yg baru belajar coding. Habisin uang negara bikin aplikasi receh. Bikin rusuh,1,0,2.48,2024-02-17 03:37:58,,,2.48
d6b91da1-c4ca-4d25-958c-a6152056e38c,Lancar Jaya,https://play-lh.googleusercontent.com/a-/ALV-UjXuFeLKrrnSAJIyPN2PZugPArJiVBD2-9lKvR4H3CEOpjERXxUN,"Aplikasi cacat ..... ""Harap tunggu beberapa saat ????"" Udh 3 hari upload foto ga ada perkembangan. Saya selesai perhitungn manual jam 21.00 wib tp gegara aplikasi ini.... nginep d tps sampe subuh Sampe saat ini pun fto belum terunggah... Mnding gausah pake aplikasi",1,0,2.48,2024-02-17 08:52:19,,,2.48
9aca1d47-5e63-4cf7-b9ee-08a91cbab74b,Filemon Sinyo,https://play-lh.googleusercontent.com/a/ACg8ocKNy_XPqhHyfEeyAR19TUVc06HKwx21spPu_37hBHMV8brhGg=mo,"Kualitas gambar kurang baik, pakai kamera biasa gambar jernih tapi pakai sirekap gambar buram. Tolong di tingkatkan kualitas gambarnya",3,0,2.48,2024-02-19 13:26:01,,,2.48
a78e8420-4626-403c-9f8c-e1aeafcd443d,Anton Susanto,https://play-lh.googleusercontent.com/a/ACg8ocIZ-GhQ5EXkIQKzFRC_mWsd_2_sjP0iWD96wxfmBDjEIntzMA=mo,"Bisa²nya orang ini di percaya bikin aplikasi, cuma nambah beban petugas doang Saya dari pagi sampe sekarang data sudah di kunci cuma tinggal pdf, dari pagi sampe sekarang jam 24.00 masih muter, poloooongo dia.",1,0,2.48,2024-02-15 16:22:31,,,2.48
f2d280d4-6fcf-4406-b27b-0c3d25717bab,FadiLah 01,https://play-lh.googleusercontent.com/a-/ALV-UjU1S4I_ZEXR1CoVx3uQST4fo7jMZkrkDgnfRYmE6n975DcYNmQ,"Sudah berkali"" ulang ambil foto tetap gambar gagal dikenali. Terlalu ribet aplikasinya. Kenapa ga dibuat simpel aja Bapak ketua KPU RI yang terhormat. Contoh yg simpel bisa upload file pdf foto hasil dr C-pleno..",1,0,2.48,2024-02-18 00:13:04,,,2.48
6a32b8f9-0acf-45f5-a424-141b4cc2b5f2,Ita Cibey,https://play-lh.googleusercontent.com/a-/ALV-UjUykIQnk7Fn5wVpg6JIROPEArD1QMNTXSA0mDcmmpUkmXkaG4O8,"Sangat² trouble system. Server Belum siap, di hari H sangat down dan tdk bsa beroperasi. Sesi habis sebelum 1 menit sdh auto logout. So bd",1,0,2.48,2024-02-16 04:33:06,,,2.48
6c616c87-007d-4204-b411-ef2a1c11f0b5,Ze Natta,https://play-lh.googleusercontent.com/a/ACg8ocKJT3auIr67wkEeaokxFcRCSZAsItZ_5nG9BgFcb7fC_LOSxg=mo,"Ya kali aplikasi ga bisa dipake, anggota KPPS nya yang disalahin. Dari awal bimtek pun aplikasi udah bermasalah, sampe gini hari pun ini aplikasi tetep buruk.",1,0,2.48,2024-02-22 00:39:53,,,2.48
b0aad8ea-243f-47dd-b457-d0abf007de01,Agustinus Mering,https://play-lh.googleusercontent.com/a-/ALV-UjXM9Bpy5sEDSv6ezMW4My9gTY0dORHYMdNKOX_cYGKb02imY9I,"Sekedar saran, sekiranya bisa bukalah sayembara untuk developer handal indonesia untuk pengembangannya, dan para bug hunter untuk pengujian sistem keamanan dan gunakan rakyat indonesia yg ingin berkontribusi untuk indonesia sebagai tolak ukur pengguna aplikasi...",2,0,2.48,2024-02-21 16:22:05,,,2.48
0a0ca72f-e196-46e7-ad2f-4f0baf8b84f4,Ahmad Taufikurrohman,https://play-lh.googleusercontent.com/a-/ALV-UjUE4A-HklpIH8D3EIgTEGaI-HdubQeJXokZ3tX6kAgqYkI_V_V4,Aplikasi gagal belum layak untuk digunakan...lain kalai kalau aplikasinya belum siap jangan di gunakan perbaiki dulu servernya biar bisa diakses seluruh Indonesia,1,0,2.52,2024-02-29 01:40:33,,,2.52
37cfe18f-e7e5-4a37-b704-c9ad2e549b53,Andre Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjVf4f79A0yHKb-p4KeD5Gt9gC0AfkuAsfZkLCPrdPILhn-r7jII,Setelah update clear cache data malah tidak bisa login muncul sertifikat error... 😴. Kapok jadi IT apk eror truss bagian celup tinta ae enak gaji sama 😂,3,0,2.48,2024-02-17 01:14:55,,,2.48
ba4da138-b5ff-4da4-a3ac-a4fb49fead84,Kang Adhe,https://play-lh.googleusercontent.com/a-/ALV-UjVIbfZUNC1fXEq-E1r5E0cEjI6f0iqH7fEnV54x_m13WUHb_xx1,"Aplikasi nya bagus, tapi sudah lebih dari tiga hari dari pemilihan, aplikasi ini belum bisa di gunakan dengan baik, masih ada beberapa foto yg belum di verifikasi, jadi buat apa pake aplikasi kalo laporan dan hasil harus manual",2,0,2.48,2024-02-17 18:01:02,,,2.48
9d1bc56b-b3f4-428b-9012-fdeb7ef853ff,boy elfanza,https://play-lh.googleusercontent.com/a-/ALV-UjXSG6JLVB-6tXCExTnYMhQ_ezobuZ6MLguUOlEgWTWnSCqMsAg-,"aplikasi ga layak digunakan, jatuhnya mempersulit pekerjaan ya bukan mempermudah. sebaiknya gunakan cara yg lebih efisien daripada menggunakan aplikasi ga jelas begini.",1,0,2.52,2024-02-23 10:55:41,,,2.52
2fefbd7e-fe85-49eb-ae87-eb4be47914a0,REXSSA FITRIANA,https://play-lh.googleusercontent.com/a-/ALV-UjV7vqwe37Ij7rl39Uw5RbRreK7mi_Zl1RtlStShC_z2DhGSiyb9,"Harus foto tegak lurus tapi tak ada garis bantu pemotretan apk sekelas nasional pun tak mampu memberikan jawaban permasalahan sirekap yang di alami pengguna, sedangkan permintaan pembaharuan terus menerus tapi tak mampu mengevaluasi apa yang menjadi kekurangan apk sirekap.",1,0,2.48,2024-02-15 13:02:03,,,2.48
27d4951c-48cd-4e33-98ce-01b980eb2b5d,reza zanuar,https://play-lh.googleusercontent.com/a/ACg8ocLRAA9arFW9unqAtgZyHJ0Gg7qB88do8ggU_KGqIZQG-OVNpg=mo,"Aplikasi gagal, kamera gak bisa fokus gak bisa upload dari galeri, sekali foto butuh proses 5 - 10 menit untuk proses, tiap 30 menit force close",1,0,2.48,2024-02-19 06:16:28,,,2.48
faa37bc4-8c56-4ac0-aea8-306274138eda,Rudi Hartono Rozi (Achil),https://play-lh.googleusercontent.com/a-/ALV-UjXTUHZQBkZE2aYwDQ10jo6yFelOUNTKwtCrBnuzvo_OSJHhQJs,"lelet, proses verifikasi sangat lambat, pengambilan gambar tidak tersimpan dalam file manajer, gagal membaca nomor, tidak tersedia menu edit pada kolom waktu penghitungan.",1,1,2.48,2024-02-18 05:20:17,,,2.48
91d349a6-2853-4dd4-9e19-4d4fd02441ce,Ranz Mareta,https://play-lh.googleusercontent.com/a-/ALV-UjUHUqvzPSTBGpLoH_Fm9Rd1V6kds_vmzOSKPHtLE27USiMK-Y0,"Apk yang sangat mudah, Sangat mudah di uninstall & tdk usah digunakan selamanya. RIBET & LEMOT. BINTANG SETENGAH SAJA KALO ADA.",1,13,2.48,2024-02-22 04:09:28,,,2.48
694717c3-3b93-4fcb-9798-e638854aba33,Tr Susilo,https://play-lh.googleusercontent.com/a/ACg8ocJM0T3keJa0SmPNX10A3RfFj_FDsviOavIQYX8V2odlM2SJZg=mo,"Update versi 2.4 mantab,..ringan, tapi proses konversi pdfnya luamaaa...sudah 2 hari loading proses terusssss, belum berhasil membuat dokumen file pdf.",3,5,2.48,2024-02-18 14:00:07,,,2.48
d4806ae2-43aa-4b1f-a824-b14c0134736f,kamal ahtar,https://play-lh.googleusercontent.com/a-/ALV-UjVLsZ-ftX85FDwp9tDIaQBW5EecanjRddg9TfTz2YFshxzjtrzr,"""Saya sangat kecewa dengan APK Si Rekap. Setelah menggunakan aplikasi ini untuk merekap data selama beberapa waktu, saya menemukan bahwa hasilnya tidak konsisten dan rentan terhadap manipulasi. Apk sampah kurang dana seperti nyaa",1,1,2.48,2024-02-18 13:33:43,,,2.48
a1ffe951-f4a4-4d12-bafb-e6fcb3dcffbf,Riyan marke,https://play-lh.googleusercontent.com/a-/ALV-UjUUQxBtIVKywKITvsdzBxp8bilzMPLm1Wkw83dJ_Trh0KPAHQs,Sekelas nasional pakai aplikasi bobrok. Ngeliat aplikasi ini rasanya Malu. Begitu banyak pakar-pakar IT diindonesia tapi kok gk pernah dilibatkan? Inilah cerminan indonesia. Ataukah ada maksud tertentu? Sangat-sangat memal🤮🤮,1,0,2.48,2024-02-16 14:02:08,,,2.48
5b27468c-cec1-42ea-b101-172ff84135b7,Isyana Saras,https://play-lh.googleusercontent.com/a/ACg8ocI9si5vjRgEeRH24P4Vq3lSWqjkRLxeV0UDMaUZFE9jlIdJEg=mo,"Jika sudah upload kemarin dan sudah terkirim, kemudian sistem mendeteksi angka. Lalu dihari ini sistem gagal mendeteksi angka, dan harus foto ulang(Plano sudah dikumpulkan), bagaimana solusinya?",3,0,2.48,2024-02-15 11:18:12,,,2.48
6e97d7fd-2f46-46e2-98e8-70144929af17,moch aimar,https://play-lh.googleusercontent.com/a-/ALV-UjXuH3JvSAD78iioHS6XIkEG1hGhnnxDXFwkkeyUMewpZB8idJga,"Aplikasi yang Tidak boleh ada di Indonesia ini, bapak/ibu/kak, kalau belum full service jangan dipake lah, kasian orang² nunggu hasil yang jujur, dan tidak di utak Atik oleh pusat.. Kita harus adil jangan Berat ke sebelah pihat dong",1,1,2.48,2024-02-18 16:03:43,,,2.48
0eccf57c-96df-42d6-9433-6b433771fe1b,Eko Soegiartoe,https://play-lh.googleusercontent.com/a-/ALV-UjX9kKjOTZy_iGlB9ChDqDyZlXlu3pLm4Nll6Q4bB8knIcT-81Qd,"aplikasi paling buruk... kalah sama aplikasi pijat online. pembuatnya tidak menguasai skrip android. tapi pakai webpage, programmer paling paraaaah. aplikasi web diimplementasikan ke android. buuuruk",1,0,2.48,2024-02-14 23:34:09,,,2.48
a112c50b-89e0-46b2-8ef3-8bb14455e80a,Indra Duta,https://play-lh.googleusercontent.com/a-/ALV-UjXVSgaO1H-zGzhhuB-nXX3gScqbL8dUNvM4uT29CVKFZeDB_tE,"Tiba2 suruh login.. masukin email dan password.. lah daftarnya aja blm, dan ga ada pilihan daftar.. kek mana cara masuknya..?",1,0,2.48,2024-02-17 04:24:02,,,2.48
2ab6d76e-2943-4892-a00a-5ccfec97cd7c,kamtib lapas tebo,https://play-lh.googleusercontent.com/a-/ALV-UjXei5FFutjdwhF-WHDNvQhL1YLlE9GfZ4Po3wTeF-hBgY1j6YSb,"Mohon jadi evaluasi bagi vendor aplikasi ini. Karena aplikasinya lemot, sering error, loading lama, salah membaca data. Memperlambat kinerja petugas kpps.",2,0,2.48,2024-02-18 03:01:32,,,2.48
c667b04d-be20-4329-95af-f5e3ed9ca17d,Retno Windari,https://play-lh.googleusercontent.com/a/ACg8ocI-2slsAkb5bAIlgJQQeBPXOM2WEWVlmHVt5wYkAJby-Gom_A=mo,Kalo belom siap buat bikin aplikasi tuh g usah dilaunchingin.aplikasi sekelas national kok g layak buat digunain upload gambar aj mental² terus mana dh diuber² buat kerjain. tapi giliran bisa hasil yg kebaca sama difoto beda aj pakai jauh.😭😭😭,1,0,2.48,2024-02-16 07:34:40,,,2.48
8d6bf942-f2d1-4ee8-831a-e47d519e5bc4,harri susanto,https://play-lh.googleusercontent.com/a/ACg8ocKVuaenfeiDbOB4s0srI1aV6IoFPtMn4tcKLlhdiYN72M8KQw=mo,"Kabarnya tidak ada tender terbuka. Tidak ada uji publik. IP address, server tidak berada di Indonesia. Banyak backdoor. Tidak user friendly. Banyak BUG. Dst.. Dst...",1,0,2.48,2024-02-21 12:24:37,,,2.48
fe5b86a5-c074-4a11-8a00-a5e220c14036,Eko Prasetiyo,https://play-lh.googleusercontent.com/a/ACg8ocK4FKH_Vd1N86Vt20bbfgCV4cGQzAJwo2PXJM0ROJIWpzXbZg=mo,"Sekelas instalasi nasional. Kebanyakan gaya, pakai aplikasi yg smart taunya gak smart. Bikin aplikasi biasa aja pak yg penting mudah di akses",1,1,2.48,2024-02-15 14:23:53,,,2.48
220f6b81-9700-4ad0-be4e-6412a38c0769,semprul gaming new,https://play-lh.googleusercontent.com/a/ACg8ocKsOEpl6IZrEDYef4Von8mDmX5OKVzvi0hu0_DMHU3zP6HWtg=mo,"setelah terinstal aplikasi kok gak bisa dibuka malah keluar tulisan "" terjadi kesalahan perangkat : silahkan mengaktifkan kunci layar untuk mengunakan aplikasi """,1,1,2.48,2024-02-18 20:13:04,,,2.48
dbc604cc-5eca-4943-98cf-09cbad5f122f,sinaga TV,https://play-lh.googleusercontent.com/a-/ALV-UjVEtZCgujdiwWpEJ_v65zIDA5KtlmVdjTCTpKNtF-q1Qk53hFw,Aplikasi nya lama memproses gambar klau kita foto secara online....harus nya bisa di perbaiki masalah ini secepat nya..,2,0,2.48,2024-02-16 03:03:50,,,2.48
